[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Parallel
[0.370s][info][metaspace] Reserving compressed class space anywhere
[0.370s][info][gc,metaspace] CDS archive(s) not mapped
[0.370s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.370s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 22, max shift 10
[0.370s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 1024
Num Objects per Class: 65536
Cycles: 100
Class association: random
Generate 1024 classes...[2.361s][info][gc,metaspace] GC(0) Metaspace: 22894K(23296K)->22894K(23296K) NonClass: 19079K(19328K)->19079K(19328K) Class: 3815K(3968K)->3815K(3968K)
[2.361s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.338ms
[3.606s][info][gc,metaspace] GC(1) Metaspace: 23715K(24128K)->23715K(24128K) NonClass: 19898K(20096K)->19898K(20096K) Class: 3817K(4032K)->3817K(4032K)
[21.873s][info][gc,metaspace] GC(23) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[21.873s][info][gc          ] GC(23) Pause Full (System.gc()) 772M->772M(5888M) 733.959ms
[21.874s][info][gc,metaspace] GC(24) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[21.874s][info][gc          ] GC(24) Pause Young (System.gc()) 772M->772M(5888M) 0.473ms
[22.623s][info][gc,metaspace] GC(25) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[22.623s][info][gc          ] GC(25) Pause Full (System.gc()) 772M->772M(5888M) 749.543ms
[22.624s][info][gc,metaspace] GC(26) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[22.624s][info][gc          ] GC(26) Pause Young (System.gc()) 772M->772M(5888M) 0.489ms
[23.383s][info][gc,metaspace] GC(27) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[23.383s][info][gc          ] GC(27) Pause Full (System.gc()) 772M->772M(5888M) 759.237ms
[23.384s][info][gc,metaspace] GC(28) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[23.384s][info][gc          ] GC(28) Pause Young (System.gc()) 772M->772M(5888M) 0.521ms
[24.102s][info][gc,metaspace] GC(29) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[24.103s][info][gc          ] GC(29) Pause Full (System.gc()) 772M->772M(5888M) 718.539ms
[24.103s][info][gc,metaspace] GC(30) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[24.103s][info][gc          ] GC(30) Pause Young (System.gc()) 772M->772M(5888M) 0.495ms
[24.829s][info][gc,metaspace] GC(31) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[24.829s][info][gc          ] GC(31) Pause Full (System.gc()) 772M->772M(5888M) 725.390ms
[24.829s][info][gc,metaspace] GC(32) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[24.829s][info][gc          ] GC(32) Pause Young (System.gc()) 772M->772M(5888M) 0.472ms
[25.589s][info][gc,metaspace] GC(33) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[25.589s][info][gc          ] GC(33) Pause Full (System.gc()) 772M->772M(5888M) 759.417ms
[25.589s][info][gc,metaspace] GC(34) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[25.589s][info][gc          ] GC(34) Pause Young (System.gc()) 772M->772M(5888M) 0.448ms
[26.550s][info][gc,metaspace] GC(35) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[26.550s][info][gc          ] GC(35) Pause Full (System.gc()) 772M->772M(5888M) 961.118ms
[26.551s][info][gc,metaspace] GC(36) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[26.551s][info][gc          ] GC(36) Pause Young (System.gc()) 772M->772M(5888M) 0.540ms
[27.295s][info][gc,metaspace] GC(37) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[27.295s][info][gc          ] GC(37) Pause Full (System.gc()) 772M->772M(5888M) 743.672ms
[27.295s][info][gc,metaspace] GC(38) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[27.296s][info][gc          ] GC(38) Pause Young (System.gc()) 772M->772M(5888M) 0.526ms
[28.014s][info][gc,metaspace] GC(39) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[28.014s][info][gc          ] GC(39) Pause Full (System.gc()) 772M->772M(5888M) 718.435ms
[28.015s][info][gc,metaspace] GC(40) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[28.015s][info][gc          ] GC(40) Pause Young (System.gc()) 772M->772M(5888M) 0.543ms
[28.744s][info][gc,metaspace] GC(41) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[28.744s][info][gc          ] GC(41) Pause Full (System.gc()) 772M->772M(5888M) 729.739ms
[28.745s][info][gc,metaspace] GC(42) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[28.745s][info][gc          ] GC(42) Pause Young (System.gc()) 772M->772M(5888M) 0.511ms
[29.495s][info][gc,metaspace] GC(43) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[29.495s][info][gc          ] GC(43) Pause Full (System.gc()) 772M->772M(5888M) 750.337ms
[29.496s][info][gc,metaspace] GC(44) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[29.496s][info][gc          ] GC(44) Pause Young (System.gc()) 772M->772M(5888M) 0.431ms
[30.258s][info][gc,metaspace] GC(45) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[30.258s][info][gc          ] GC(45) Pause Full (System.gc()) 772M->772M(5888M) 762.334ms
[30.259s][info][gc,metaspace] GC(46) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[30.259s][info][gc          ] GC(46) Pause Young (System.gc()) 772M->772M(5888M) 0.463ms
[30.985s][info][gc,metaspace] GC(47) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[30.985s][info][gc          ] GC(47) Pause Full (System.gc()) 772M->772M(5888M) 725.625ms
[30.985s][info][gc,metaspace] GC(48) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[30.985s][info][gc          ] GC(48) Pause Young (System.gc()) 772M->772M(5888M) 0.418ms
[31.700s][info][gc,metaspace] GC(49) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[31.700s][info][gc          ] GC(49) Pause Full (System.gc()) 772M->772M(5888M) 714.589ms
[31.700s][info][gc,metaspace] GC(50) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[31.700s][info][gc          ] GC(50) Pause Young (System.gc()) 772M->772M(5888M) 0.438ms
[32.415s][info][gc,metaspace] GC(51) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[32.415s][info][gc          ] GC(51) Pause Full (System.gc()) 772M->772M(5888M) 714.702ms
[32.416s][info][gc,metaspace] GC(52) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[32.416s][info][gc          ] GC(52) Pause Young (System.gc()) 772M->772M(5888M) 0.521ms
[33.147s][info][gc,metaspace] GC(53) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[33.147s][info][gc          ] GC(53) Pause Full (System.gc()) 772M->772M(5888M) 731.630ms
[33.148s][info][gc,metaspace] GC(54) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[33.148s][info][gc          ] GC(54) Pause Young (System.gc()) 772M->772M(5888M) 0.547ms
[34.034s][info][gc,metaspace] GC(55) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[34.034s][info][gc          ] GC(55) Pause Full (System.gc()) 772M->772M(5888M) 886.202ms
[34.035s][info][gc,metaspace] GC(56) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[34.035s][info][gc          ] GC(56) Pause Young (System.gc()) 772M->772M(5888M) 0.440ms
[34.780s][info][gc,metaspace] GC(57) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[34.780s][info][gc          ] GC(57) Pause Full (System.gc()) 772M->772M(5888M) 744.994ms
[34.780s][info][gc,metaspace] GC(58) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[34.780s][info][gc          ] GC(58) Pause Young (System.gc()) 772M->772M(5888M) 0.532ms
[35.548s][info][gc,metaspace] GC(59) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[35.548s][info][gc          ] GC(59) Pause Full (System.gc()) 772M->772M(5888M) 767.743ms
[35.549s][info][gc,metaspace] GC(60) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[35.549s][info][gc          ] GC(60) Pause Young (System.gc()) 772M->772M(5888M) 0.522ms
[36.277s][info][gc,metaspace] GC(61) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[36.277s][info][gc          ] GC(61) Pause Full (System.gc()) 772M->772M(5888M) 727.969ms
[36.282s][info][gc,metaspace] GC(62) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[36.282s][info][gc          ] GC(62) Pause Young (System.gc()) 772M->772M(5888M) 0.439ms
[37.035s][info][gc,metaspace] GC(63) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[37.035s][info][gc          ] GC(63) Pause Full (System.gc()) 772M->772M(5888M) 753.667ms
[37.036s][info][gc,metaspace] GC(64) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[37.036s][info][gc          ] GC(64) Pause Young (System.gc()) 772M->772M(5888M) 0.455ms
[37.773s][info][gc,metaspace] GC(65) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[37.773s][info][gc          ] GC(65) Pause Full (System.gc()) 772M->772M(5888M) 736.687ms
[37.773s][info][gc,metaspace] GC(66) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[37.773s][info][gc          ] GC(66) Pause Young (System.gc()) 772M->772M(5888M) 0.484ms
[38.510s][info][gc,metaspace] GC(67) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[38.510s][info][gc          ] GC(67) Pause Full (System.gc()) 772M->772M(5888M) 736.729ms
[38.510s][info][gc,metaspace] GC(68) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[38.510s][info][gc          ] GC(68) Pause Young (System.gc()) 772M->772M(5888M) 0.430ms
[39.296s][info][gc,metaspace] GC(69) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[39.296s][info][gc          ] GC(69) Pause Full (System.gc()) 772M->772M(5888M) 785.348ms
[39.296s][info][gc,metaspace] GC(70) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[39.297s][info][gc          ] GC(70) Pause Young (System.gc()) 772M->772M(5888M) 0.614ms
[40.036s][info][gc,metaspace] GC(71) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[40.036s][info][gc          ] GC(71) Pause Full (System.gc()) 772M->772M(5888M) 739.796ms
[40.037s][info][gc,metaspace] GC(72) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[40.037s][info][gc          ] GC(72) Pause Young (System.gc()) 772M->772M(5888M) 0.481ms
[40.771s][info][gc,metaspace] GC(73) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[40.771s][info][gc          ] GC(73) Pause Full (System.gc()) 772M->772M(5888M) 733.961ms
[40.772s][info][gc,metaspace] GC(74) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[40.772s][info][gc          ] GC(74) Pause Young (System.gc()) 772M->772M(5888M) 0.558ms
[41.505s][info][gc,metaspace] GC(75) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[41.505s][info][gc          ] GC(75) Pause Full (System.gc()) 772M->772M(5888M) 733.657ms
[41.506s][info][gc,metaspace] GC(76) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[41.506s][info][gc          ] GC(76) Pause Young (System.gc()) 772M->772M(5888M) 0.496ms
[42.254s][info][gc,metaspace] GC(77) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[42.254s][info][gc          ] GC(77) Pause Full (System.gc()) 772M->772M(5888M) 748.421ms
[42.255s][info][gc,metaspace] GC(78) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[42.255s][info][gc          ] GC(78) Pause Young (System.gc()) 772M->772M(5888M) 0.426ms
[43.009s][info][gc,metaspace] GC(79) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[43.009s][info][gc          ] GC(79) Pause Full (System.gc()) 772M->772M(5888M) 754.341ms
[43.010s][info][gc,metaspace] GC(80) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[43.010s][info][gc          ] GC(80) Pause Young (System.gc()) 772M->772M(5888M) 0.567ms
[43.746s][info][gc,metaspace] GC(81) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[43.746s][info][gc          ] GC(81) Pause Full (System.gc()) 772M->772M(5888M) 735.957ms
[43.747s][info][gc,metaspace] GC(82) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[43.747s][info][gc          ] GC(82) Pause Young (System.gc()) 772M->772M(5888M) 0.524ms
[44.492s][info][gc,metaspace] GC(83) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[44.492s][info][gc          ] GC(83) Pause Full (System.gc()) 772M->772M(5888M) 745.833ms
[44.493s][info][gc,metaspace] GC(84) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[44.493s][info][gc          ] GC(84) Pause Young (System.gc()) 772M->772M(5888M) 0.530ms
[45.367s][info][gc,metaspace] GC(85) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[45.367s][info][gc          ] GC(85) Pause Full (System.gc()) 772M->772M(5888M) 873.513ms
[45.367s][info][gc,metaspace] GC(86) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[45.367s][info][gc          ] GC(86) Pause Young (System.gc()) 772M->772M(5888M) 0.506ms
[46.082s][info][gc,metaspace] GC(87) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[46.082s][info][gc          ] GC(87) Pause Full (System.gc()) 772M->772M(5888M) 714.372ms
[46.082s][info][gc,metaspace] GC(88) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[46.082s][info][gc          ] GC(88) Pause Young (System.gc()) 772M->772M(5888M) 0.475ms
[47.003s][info][gc,metaspace] GC(89) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[47.003s][info][gc          ] GC(89) Pause Full (System.gc()) 772M->772M(5888M) 920.918ms
[47.004s][info][gc,metaspace] GC(90) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[47.004s][info][gc          ] GC(90) Pause Young (System.gc()) 772M->772M(5888M) 0.606ms
[47.735s][info][gc,metaspace] GC(91) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
[47.735s][info][gc          ] GC(91) Pause Full (System.gc()) 772M->772M(5888M) 731.077ms
[47.736s][info][gc,metaspace] GC(92) Metaspace: 28669K(29952K)->28669K(29952K) NonClass: 23309K(23872K)->23309K(23872K) Class: 5360K(6080K)->5360K(6080K)
