[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Parallel
[0.375s][info][metaspace] Reserving compressed class space anywhere
[0.375s][info][gc,metaspace] CDS archive(s) not mapped
[0.375s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.375s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 0narrow klass pointer bits 22, max shift 10
[0.375s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 512
Num Objects per Class: 131072
Cycles: 100
Class association: random
Generate 512 classes...[2.360s][info][gc,metaspace] GC(0) Metaspace: 22902K(23232K)->22902K(23232K) NonClass: 19084K(19264K)->19084K(19264K) Class: 3818K(3968K)->3818K(3968K)
[2.360s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.462ms

Loading 512...[2.771s][info][gc,metaspace] GC(1) Metaspace: 24444K(24896K)->24444K(24896K) NonClass: 20113K(20352K)->20113K(20352K) Class: 4331K(4544K)->4331K(4544K)
[2.771s][info][gc          ] GC(1) Pause Young (System.gc()) 552M->3M(5888M) 6.631ms
[13.023s][info][gc,metaspace] GC(8) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[13.023s][info][gc          ] GC(8) Pause Full (System.gc()) 771M->771M(5888M) 690.587ms
[13.023s][info][gc,metaspace] GC(9) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[13.023s][info][gc          ] GC(9) Pause Young (System.gc()) 771M->771M(5888M) 0.424ms
[13.707s][info][gc,metaspace] GC(10) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[13.707s][info][gc          ] GC(10) Pause Full (System.gc()) 771M->771M(5888M) 684.242ms
[13.708s][info][gc,metaspace] GC(11) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[13.708s][info][gc          ] GC(11) Pause Young (System.gc()) 771M->771M(5888M) 0.428ms
[14.400s][info][gc,metaspace] GC(12) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[14.401s][info][gc          ] GC(12) Pause Full (System.gc()) 771M->771M(5888M) 692.480ms
[14.401s][info][gc,metaspace] GC(13) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[14.401s][info][gc          ] GC(13) Pause Young (System.gc()) 771M->771M(5888M) 0.459ms
[15.124s][info][gc,metaspace] GC(14) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[15.124s][info][gc          ] GC(14) Pause Full (System.gc()) 771M->771M(5888M) 723.013ms
[15.125s][info][gc,metaspace] GC(15) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[15.125s][info][gc          ] GC(15) Pause Young (System.gc()) 771M->771M(5888M) 0.464ms
[15.791s][info][gc,metaspace] GC(16) Metaspace: 26161K(27008K)->26161K(27008K) NonClass: 21569K(21952K)->21569K(21952K) Class: 4591K(5056K)->4591K(5056K)
[15.791s][info][gc          ] GC(16) Pause Full (System.gc()) 771M->771M(5888M) 666.197ms
[15.792s][info][gc,metaspace] GC(17) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[15.792s][info][gc          ] GC(17) Pause Young (System.gc()) 771M->771M(5888M) 0.465ms
[16.486s][info][gc,metaspace] GC(18) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[16.486s][info][gc          ] GC(18) Pause Full (System.gc()) 771M->771M(5888M) 694.267ms
[16.486s][info][gc,metaspace] GC(19) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[16.486s][info][gc          ] GC(19) Pause Young (System.gc()) 771M->771M(5888M) 0.511ms
[17.183s][info][gc,metaspace] GC(20) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[17.183s][info][gc          ] GC(20) Pause Full (System.gc()) 771M->771M(5888M) 696.574ms
[17.184s][info][gc,metaspace] GC(21) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[17.184s][info][gc          ] GC(21) Pause Young (System.gc()) 771M->771M(5888M) 0.495ms
[17.844s][info][gc,metaspace] GC(22) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[17.844s][info][gc          ] GC(22) Pause Full (System.gc()) 771M->771M(5888M) 660.582ms
[17.845s][info][gc,metaspace] GC(23) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[17.845s][info][gc          ] GC(23) Pause Young (System.gc()) 771M->771M(5888M) 0.545ms
[18.534s][info][gc,metaspace] GC(24) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[18.534s][info][gc          ] GC(24) Pause Full (System.gc()) 771M->771M(5888M) 689.388ms
[18.535s][info][gc,metaspace] GC(25) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[18.535s][info][gc          ] GC(25) Pause Young (System.gc()) 771M->771M(5888M) 0.501ms
[19.250s][info][gc,metaspace] GC(26) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[19.250s][info][gc          ] GC(26) Pause Full (System.gc()) 771M->771M(5888M) 714.947ms
[19.251s][info][gc,metaspace] GC(27) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[19.251s][info][gc          ] GC(27) Pause Young (System.gc()) 771M->771M(5888M) 0.503ms
[19.924s][info][gc,metaspace] GC(28) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[19.924s][info][gc          ] GC(28) Pause Full (System.gc()) 771M->771M(5888M) 673.624ms
[19.925s][info][gc,metaspace] GC(29) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[19.925s][info][gc          ] GC(29) Pause Young (System.gc()) 771M->771M(5888M) 0.468ms
[20.638s][info][gc,metaspace] GC(30) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[20.638s][info][gc          ] GC(30) Pause Full (System.gc()) 771M->771M(5888M) 713.088ms
[20.639s][info][gc,metaspace] GC(31) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[20.639s][info][gc          ] GC(31) Pause Young (System.gc()) 771M->771M(5888M) 0.443ms
[21.325s][info][gc,metaspace] GC(32) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[21.325s][info][gc          ] GC(32) Pause Full (System.gc()) 771M->771M(5888M) 686.131ms
[21.325s][info][gc,metaspace] GC(33) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[21.325s][info][gc          ] GC(33) Pause Young (System.gc()) 771M->771M(5888M) 0.503ms
[22.017s][info][gc,metaspace] GC(34) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[22.017s][info][gc          ] GC(34) Pause Full (System.gc()) 771M->771M(5888M) 691.444ms
[22.017s][info][gc,metaspace] GC(35) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[22.018s][info][gc          ] GC(35) Pause Young (System.gc()) 771M->771M(5888M) 0.469ms
[22.709s][info][gc,metaspace] GC(36) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[22.709s][info][gc          ] GC(36) Pause Full (System.gc()) 771M->771M(5888M) 691.483ms
[22.710s][info][gc,metaspace] GC(37) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[22.710s][info][gc          ] GC(37) Pause Young (System.gc()) 771M->771M(5888M) 0.439ms
[23.414s][info][gc,metaspace] GC(38) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[23.414s][info][gc          ] GC(38) Pause Full (System.gc()) 771M->771M(5888M) 704.493ms
[23.415s][info][gc,metaspace] GC(39) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[23.415s][info][gc          ] GC(39) Pause Young (System.gc()) 771M->771M(5888M) 0.490ms
[24.073s][info][gc,metaspace] GC(40) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[24.073s][info][gc          ] GC(40) Pause Full (System.gc()) 771M->771M(5888M) 658.649ms
[24.074s][info][gc,metaspace] GC(41) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[24.074s][info][gc          ] GC(41) Pause Young (System.gc()) 771M->771M(5888M) 0.505ms
[24.773s][info][gc,metaspace] GC(42) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[24.773s][info][gc          ] GC(42) Pause Full (System.gc()) 771M->771M(5888M) 698.999ms
[24.774s][info][gc,metaspace] GC(43) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[24.774s][info][gc          ] GC(43) Pause Young (System.gc()) 771M->771M(5888M) 0.477ms
[25.459s][info][gc,metaspace] GC(44) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[25.459s][info][gc          ] GC(44) Pause Full (System.gc()) 771M->771M(5888M) 685.370ms
[25.460s][info][gc,metaspace] GC(45) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[25.460s][info][gc          ] GC(45) Pause Young (System.gc()) 771M->771M(5888M) 0.461ms
[26.170s][info][gc,metaspace] GC(46) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[26.170s][info][gc          ] GC(46) Pause Full (System.gc()) 771M->771M(5888M) 710.578ms
[26.171s][info][gc,metaspace] GC(47) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[26.171s][info][gc          ] GC(47) Pause Young (System.gc()) 771M->771M(5888M) 0.482ms
[26.848s][info][gc,metaspace] GC(48) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[26.849s][info][gc          ] GC(48) Pause Full (System.gc()) 771M->771M(5888M) 677.693ms
[26.849s][info][gc,metaspace] GC(49) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[26.849s][info][gc          ] GC(49) Pause Young (System.gc()) 771M->771M(5888M) 0.494ms
[27.527s][info][gc,metaspace] GC(50) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[27.527s][info][gc          ] GC(50) Pause Full (System.gc()) 771M->771M(5888M) 677.947ms
[27.528s][info][gc,metaspace] GC(51) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[27.528s][info][gc          ] GC(51) Pause Young (System.gc()) 771M->771M(5888M) 0.483ms
[28.382s][info][gc,metaspace] GC(52) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[28.382s][info][gc          ] GC(52) Pause Full (System.gc()) 771M->771M(5888M) 854.260ms
[28.382s][info][gc,metaspace] GC(53) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[28.383s][info][gc          ] GC(53) Pause Young (System.gc()) 771M->771M(5888M) 0.466ms
[29.124s][info][gc,metaspace] GC(54) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[29.124s][info][gc          ] GC(54) Pause Full (System.gc()) 771M->771M(5888M) 741.945ms
[29.125s][info][gc,metaspace] GC(55) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[29.125s][info][gc          ] GC(55) Pause Young (System.gc()) 771M->771M(5888M) 0.510ms
[29.805s][info][gc,metaspace] GC(56) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[29.805s][info][gc          ] GC(56) Pause Full (System.gc()) 771M->771M(5888M) 679.634ms
[29.805s][info][gc,metaspace] GC(57) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[29.805s][info][gc          ] GC(57) Pause Young (System.gc()) 771M->771M(5888M) 0.433ms
[30.463s][info][gc,metaspace] GC(58) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[30.463s][info][gc          ] GC(58) Pause Full (System.gc()) 771M->771M(5888M) 657.624ms
[30.463s][info][gc,metaspace] GC(59) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[30.463s][info][gc          ] GC(59) Pause Young (System.gc()) 771M->771M(5888M) 0.449ms
[31.126s][info][gc,metaspace] GC(60) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[31.126s][info][gc          ] GC(60) Pause Full (System.gc()) 771M->771M(5888M) 662.889ms
[31.127s][info][gc,metaspace] GC(61) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[31.127s][info][gc          ] GC(61) Pause Young (System.gc()) 771M->771M(5888M) 0.456ms
[31.974s][info][gc,metaspace] GC(62) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[31.974s][info][gc          ] GC(62) Pause Full (System.gc()) 771M->771M(5888M) 847.190ms
[31.975s][info][gc,metaspace] GC(63) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[31.975s][info][gc          ] GC(63) Pause Young (System.gc()) 771M->771M(5888M) 0.449ms
[32.675s][info][gc,metaspace] GC(64) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[32.675s][info][gc          ] GC(64) Pause Full (System.gc()) 771M->771M(5888M) 700.376ms
[32.676s][info][gc,metaspace] GC(65) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[32.676s][info][gc          ] GC(65) Pause Young (System.gc()) 771M->771M(5888M) 0.462ms
[33.357s][info][gc,metaspace] GC(66) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[33.357s][info][gc          ] GC(66) Pause Full (System.gc()) 771M->771M(5888M) 681.621ms
[33.358s][info][gc,metaspace] GC(67) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[33.358s][info][gc          ] GC(67) Pause Young (System.gc()) 771M->771M(5888M) 0.459ms
[34.031s][info][gc,metaspace] GC(68) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[34.031s][info][gc          ] GC(68) Pause Full (System.gc()) 771M->771M(5888M) 673.003ms
[34.031s][info][gc,metaspace] GC(69) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[34.031s][info][gc          ] GC(69) Pause Young (System.gc()) 771M->771M(5888M) 0.444ms
[34.717s][info][gc,metaspace] GC(70) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[34.717s][info][gc          ] GC(70) Pause Full (System.gc()) 771M->771M(5888M) 685.195ms
[34.717s][info][gc,metaspace] GC(71) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[34.717s][info][gc          ] GC(71) Pause Young (System.gc()) 771M->771M(5888M) 0.434ms
[35.404s][info][gc,metaspace] GC(72) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[35.404s][info][gc          ] GC(72) Pause Full (System.gc()) 771M->771M(5888M) 687.182ms
[35.405s][info][gc,metaspace] GC(73) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[35.405s][info][gc          ] GC(73) Pause Young (System.gc()) 771M->771M(5888M) 0.434ms
[36.127s][info][gc,metaspace] GC(74) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[36.127s][info][gc          ] GC(74) Pause Full (System.gc()) 771M->771M(5888M) 721.989ms
[36.127s][info][gc,metaspace] GC(75) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[36.127s][info][gc          ] GC(75) Pause Young (System.gc()) 771M->771M(5888M) 0.463ms
[36.811s][info][gc,metaspace] GC(76) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[36.811s][info][gc          ] GC(76) Pause Full (System.gc()) 771M->771M(5888M) 683.480ms
[36.811s][info][gc,metaspace] GC(77) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[36.811s][info][gc          ] GC(77) Pause Young (System.gc()) 771M->771M(5888M) 0.393ms
[37.500s][info][gc,metaspace] GC(78) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[37.500s][info][gc          ] GC(78) Pause Full (System.gc()) 771M->771M(5888M) 689.020ms
[37.501s][info][gc,metaspace] GC(79) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[37.501s][info][gc          ] GC(79) Pause Young (System.gc()) 771M->771M(5888M) 0.449ms
[38.168s][info][gc,metaspace] GC(80) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[38.168s][info][gc          ] GC(80) Pause Full (System.gc()) 771M->771M(5888M) 666.557ms
[38.168s][info][gc,metaspace] GC(81) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[38.168s][info][gc          ] GC(81) Pause Young (System.gc()) 771M->771M(5888M) 0.443ms
[38.860s][info][gc,metaspace] GC(82) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[38.860s][info][gc          ] GC(82) Pause Full (System.gc()) 771M->771M(5888M) 692.302ms
[38.861s][info][gc,metaspace] GC(83) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[38.861s][info][gc          ] GC(83) Pause Young (System.gc()) 771M->771M(5888M) 0.432ms
[39.573s][info][gc,metaspace] GC(84) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[39.573s][info][gc          ] GC(84) Pause Full (System.gc()) 771M->771M(5888M) 712.433ms
[39.574s][info][gc,metaspace] GC(85) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[39.574s][info][gc          ] GC(85) Pause Young (System.gc()) 771M->771M(5888M) 0.458ms
[40.254s][info][gc,metaspace] GC(86) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[40.254s][info][gc          ] GC(86) Pause Full (System.gc()) 771M->771M(5888M) 679.877ms
[40.254s][info][gc,metaspace] GC(87) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[40.254s][info][gc          ] GC(87) Pause Young (System.gc()) 771M->771M(5888M) 0.443ms
[40.965s][info][gc,metaspace] GC(88) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[40.965s][info][gc          ] GC(88) Pause Full (System.gc()) 771M->771M(5888M) 710.723ms
[40.966s][info][gc,metaspace] GC(89) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[40.966s][info][gc          ] GC(89) Pause Young (System.gc()) 771M->771M(5888M) 0.442ms
[41.646s][info][gc,metaspace] GC(90) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[41.647s][info][gc          ] GC(90) Pause Full (System.gc()) 771M->771M(5888M) 680.845ms
[41.647s][info][gc,metaspace] GC(91) Metaspace: 26162K(27008K)->26162K(27008K) NonClass: 21570K(21952K)->21570K(21952K) Class: 4591K(5056K)->4591K(5056K)
[41.647s][info][gc          ] GC(91) Pause Young (System.gc()) 771M->771M(5888M) 0.439ms
