
===================================
Domain Marker;critical-jOPS;5495.0
Domain Marker;max-jOPS;13007.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
11208.0;300.0;9700.0;70000.0;117000.0;243000.0;2800000.0
11346.0;300.0;9000.0;57000.0;93000.0;173000.0;900000.0
11485.0;300.0;10300.0;80000.0;131000.0;203000.0;2600000.0
11623.0;300.0;11100.0;98000.0;156000.0;318000.0;4400000.0
11761.0;300.0;13100.0;102000.0;158000.0;323000.0;4000000.0
11900.0;300.0;13100.0;106000.0;158000.0;330000.0;3100000.0
12038.0;300.0;14100.0;104000.0;176000.0;322000.0;4000000.0
12177.0;300.0;15700.0;109000.0;154000.0;319000.0;2700000.0
12315.0;300.0;22000.0;187000.0;253000.0;391000.0;3300000.0
12453.0;300.0;23000.0;138000.0;220000.0;405000.0;3600000.0
12592.0;300.0;34000.0;205000.0;294000.0;432000.0;3400000.0
12730.0;300.0;72000.0;292000.0;394000.0;680000.0;5600000.0
12868.0;300.0;61000.0;189000.0;239000.0;363000.0;5100000.0
13007.0;400.0;147000.0;387000.0;442000.0;573000.0;1.2E7
13145.0;700.0;378000.0;660000.0;770000.0;1200000.0;2.0E7
13284.0;1000.0;528000.0;950000.0;1200000.0;2300000.0;2.1E7
13422.0;17800.0;562000.0;850000.0;1100000.0;2000000.0;3.0E7
13560.0;1100.0;385000.0;680000.0;800000.0;940000.0;2.5E7
