[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Parallel
[0.375s][info][metaspace] Reserving compressed class space anywhere
[0.375s][info][gc,metaspace] CDS archive(s) not mapped
[0.375s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.375s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.375s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 2048
Num Objects per Class: 32768
Cycles: 100
Class association: random
Generate 2048 classes...[2.339s][info][gc,metaspace] GC(0) Metaspace: 26166K(27328K)->26166K(27328K) NonClass: 20578K(20800K)->20578K(20800K) Class: 5588K(6528K)->5588K(6528K)
[2.339s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.243ms
[3.548s][info][gc,metaspace] GC(1) Metaspace: 27040K(28288K)->27040K(28288K) NonClass: 21451K(21696K)->21451K(21696K) Class: 5589K(6592K)->5589K(6592K)
[25.737s][info][gc,metaspace] GC(25) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[25.737s][info][gc          ] GC(25) Pause Young (System.gc()) 774M->774M(5880M) 0.734ms
[26.459s][info][gc,metaspace] GC(26) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[26.459s][info][gc          ] GC(26) Pause Full (System.gc()) 774M->774M(5880M) 722.156ms
[26.460s][info][gc,metaspace] GC(27) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[26.460s][info][gc          ] GC(27) Pause Young (System.gc()) 774M->774M(5865M) 0.644ms
[27.197s][info][gc,metaspace] GC(28) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[27.197s][info][gc          ] GC(28) Pause Full (System.gc()) 774M->774M(5865M) 737.348ms
[27.198s][info][gc,metaspace] GC(29) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[27.198s][info][gc          ] GC(29) Pause Young (System.gc()) 774M->774M(5910M) 0.552ms
[27.911s][info][gc,metaspace] GC(30) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[27.911s][info][gc          ] GC(30) Pause Full (System.gc()) 774M->774M(5910M) 712.720ms
[27.911s][info][gc,metaspace] GC(31) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[27.911s][info][gc          ] GC(31) Pause Young (System.gc()) 774M->774M(5895M) 0.585ms
[28.643s][info][gc,metaspace] GC(32) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[28.643s][info][gc          ] GC(32) Pause Full (System.gc()) 774M->774M(5895M) 731.452ms
[28.644s][info][gc,metaspace] GC(33) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[28.644s][info][gc          ] GC(33) Pause Young (System.gc()) 774M->774M(5938M) 0.583ms
[29.384s][info][gc,metaspace] GC(34) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[29.384s][info][gc          ] GC(34) Pause Full (System.gc()) 774M->774M(5938M) 739.955ms
[29.384s][info][gc,metaspace] GC(35) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[29.384s][info][gc          ] GC(35) Pause Young (System.gc()) 774M->774M(5924M) 0.601ms
[30.107s][info][gc,metaspace] GC(36) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[30.107s][info][gc          ] GC(36) Pause Full (System.gc()) 774M->774M(5924M) 722.064ms
[30.107s][info][gc,metaspace] GC(37) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[30.107s][info][gc          ] GC(37) Pause Young (System.gc()) 774M->774M(5963M) 0.625ms
[30.820s][info][gc,metaspace] GC(38) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[30.821s][info][gc          ] GC(38) Pause Full (System.gc()) 774M->774M(5963M) 713.174ms
[30.821s][info][gc,metaspace] GC(39) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[30.821s][info][gc          ] GC(39) Pause Young (System.gc()) 774M->774M(5951M) 0.609ms
[31.547s][info][gc,metaspace] GC(40) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[31.547s][info][gc          ] GC(40) Pause Full (System.gc()) 774M->774M(5951M) 725.261ms
[31.552s][info][gc,metaspace] GC(41) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[31.552s][info][gc          ] GC(41) Pause Young (System.gc()) 774M->774M(5987M) 0.771ms
[32.279s][info][gc,metaspace] GC(42) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[32.279s][info][gc          ] GC(42) Pause Full (System.gc()) 774M->774M(5987M) 727.678ms
[32.280s][info][gc,metaspace] GC(43) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[32.280s][info][gc          ] GC(43) Pause Young (System.gc()) 774M->774M(5975M) 0.652ms
[33.005s][info][gc,metaspace] GC(44) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[33.005s][info][gc          ] GC(44) Pause Full (System.gc()) 774M->774M(5975M) 724.631ms
[33.006s][info][gc,metaspace] GC(45) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[33.006s][info][gc          ] GC(45) Pause Young (System.gc()) 774M->774M(6008M) 0.619ms
[33.736s][info][gc,metaspace] GC(46) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[33.736s][info][gc          ] GC(46) Pause Full (System.gc()) 774M->774M(6008M) 730.171ms
[33.736s][info][gc,metaspace] GC(47) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[33.736s][info][gc          ] GC(47) Pause Young (System.gc()) 774M->774M(5997M) 0.492ms
[34.453s][info][gc,metaspace] GC(48) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[34.454s][info][gc          ] GC(48) Pause Full (System.gc()) 774M->774M(5997M) 717.026ms
[34.454s][info][gc,metaspace] GC(49) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[34.454s][info][gc          ] GC(49) Pause Young (System.gc()) 774M->774M(6026M) 0.678ms
[35.189s][info][gc,metaspace] GC(50) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[35.189s][info][gc          ] GC(50) Pause Full (System.gc()) 774M->774M(6026M) 734.401ms
[35.189s][info][gc,metaspace] GC(51) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[35.189s][info][gc          ] GC(51) Pause Young (System.gc()) 774M->774M(6017M) 0.487ms
[36.104s][info][gc,metaspace] GC(52) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[36.104s][info][gc          ] GC(52) Pause Full (System.gc()) 774M->774M(6017M) 915.080ms
[36.105s][info][gc,metaspace] GC(53) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[36.105s][info][gc          ] GC(53) Pause Young (System.gc()) 774M->774M(6043M) 0.715ms
[36.829s][info][gc,metaspace] GC(54) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[36.829s][info][gc          ] GC(54) Pause Full (System.gc()) 774M->774M(6043M) 723.585ms
[36.830s][info][gc,metaspace] GC(55) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[36.830s][info][gc          ] GC(55) Pause Young (System.gc()) 774M->774M(6035M) 0.475ms
[37.564s][info][gc,metaspace] GC(56) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[37.564s][info][gc          ] GC(56) Pause Full (System.gc()) 774M->774M(6035M) 734.336ms
[37.565s][info][gc,metaspace] GC(57) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[37.565s][info][gc          ] GC(57) Pause Young (System.gc()) 774M->774M(6057M) 0.584ms
[38.294s][info][gc,metaspace] GC(58) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[38.294s][info][gc          ] GC(58) Pause Full (System.gc()) 774M->774M(6057M) 729.617ms
[38.295s][info][gc,metaspace] GC(59) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[38.295s][info][gc          ] GC(59) Pause Young (System.gc()) 774M->774M(6050M) 0.640ms
[39.058s][info][gc,metaspace] GC(60) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[39.058s][info][gc          ] GC(60) Pause Full (System.gc()) 774M->774M(6050M) 762.534ms
[39.058s][info][gc,metaspace] GC(61) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[39.058s][info][gc          ] GC(61) Pause Young (System.gc()) 774M->774M(6070M) 0.595ms
[39.962s][info][gc,metaspace] GC(62) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[39.962s][info][gc          ] GC(62) Pause Full (System.gc()) 774M->774M(6070M) 904.071ms
[39.963s][info][gc,metaspace] GC(63) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[39.963s][info][gc          ] GC(63) Pause Young (System.gc()) 774M->774M(6064M) 0.435ms
[40.891s][info][gc,metaspace] GC(64) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[40.891s][info][gc          ] GC(64) Pause Full (System.gc()) 774M->774M(6064M) 928.017ms
[40.892s][info][gc,metaspace] GC(65) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[40.892s][info][gc          ] GC(65) Pause Young (System.gc()) 774M->774M(6081M) 0.537ms
[41.656s][info][gc,metaspace] GC(66) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[41.657s][info][gc          ] GC(66) Pause Full (System.gc()) 774M->774M(6081M) 764.803ms
[41.657s][info][gc,metaspace] GC(67) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[41.657s][info][gc          ] GC(67) Pause Young (System.gc()) 774M->774M(6076M) 0.597ms
[42.372s][info][gc,metaspace] GC(68) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[42.372s][info][gc          ] GC(68) Pause Full (System.gc()) 774M->774M(6076M) 715.178ms
[42.377s][info][gc,metaspace] GC(69) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[42.377s][info][gc          ] GC(69) Pause Young (System.gc()) 774M->774M(6090M) 0.537ms
[43.097s][info][gc,metaspace] GC(70) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[43.097s][info][gc          ] GC(70) Pause Full (System.gc()) 774M->774M(6090M) 719.500ms
[43.098s][info][gc,metaspace] GC(71) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[43.098s][info][gc          ] GC(71) Pause Young (System.gc()) 774M->774M(6086M) 0.659ms
[43.838s][info][gc,metaspace] GC(72) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[43.838s][info][gc          ] GC(72) Pause Full (System.gc()) 774M->774M(6086M) 740.127ms
[43.839s][info][gc,metaspace] GC(73) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[43.839s][info][gc          ] GC(73) Pause Young (System.gc()) 774M->774M(6098M) 0.809ms
[44.735s][info][gc,metaspace] GC(74) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[44.735s][info][gc          ] GC(74) Pause Full (System.gc()) 774M->774M(6098M) 896.547ms
[44.736s][info][gc,metaspace] GC(75) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[44.736s][info][gc          ] GC(75) Pause Young (System.gc()) 774M->774M(6094M) 0.614ms
[45.448s][info][gc,metaspace] GC(76) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[45.448s][info][gc          ] GC(76) Pause Full (System.gc()) 774M->774M(6094M) 711.661ms
[45.449s][info][gc,metaspace] GC(77) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[45.449s][info][gc          ] GC(77) Pause Young (System.gc()) 774M->774M(6105M) 0.819ms
[46.178s][info][gc,metaspace] GC(78) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[46.178s][info][gc          ] GC(78) Pause Full (System.gc()) 774M->774M(6105M) 729.130ms
[46.179s][info][gc,metaspace] GC(79) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[46.179s][info][gc          ] GC(79) Pause Young (System.gc()) 774M->774M(6102M) 0.573ms
[47.011s][info][gc,metaspace] GC(80) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[47.011s][info][gc          ] GC(80) Pause Full (System.gc()) 774M->774M(6102M) 832.221ms
[47.012s][info][gc,metaspace] GC(81) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[47.012s][info][gc          ] GC(81) Pause Young (System.gc()) 774M->774M(6111M) 0.719ms
[47.776s][info][gc,metaspace] GC(82) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[47.776s][info][gc          ] GC(82) Pause Full (System.gc()) 774M->774M(6111M) 763.980ms
[47.781s][info][gc,metaspace] GC(83) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[47.781s][info][gc          ] GC(83) Pause Young (System.gc()) 774M->774M(6108M) 0.613ms
[48.530s][info][gc,metaspace] GC(84) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[48.530s][info][gc          ] GC(84) Pause Full (System.gc()) 774M->774M(6108M) 749.413ms
[48.531s][info][gc,metaspace] GC(85) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[48.531s][info][gc          ] GC(85) Pause Young (System.gc()) 774M->774M(6116M) 0.692ms
[49.279s][info][gc,metaspace] GC(86) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[49.279s][info][gc          ] GC(86) Pause Full (System.gc()) 774M->774M(6116M) 748.383ms
[49.280s][info][gc,metaspace] GC(87) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[49.280s][info][gc          ] GC(87) Pause Young (System.gc()) 774M->774M(6114M) 0.652ms
[50.117s][info][gc,metaspace] GC(88) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[50.117s][info][gc          ] GC(88) Pause Full (System.gc()) 774M->774M(6114M) 837.227ms
[50.118s][info][gc,metaspace] GC(89) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[50.118s][info][gc          ] GC(89) Pause Young (System.gc()) 774M->774M(6121M) 0.798ms
[50.877s][info][gc,metaspace] GC(90) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[50.877s][info][gc          ] GC(90) Pause Full (System.gc()) 774M->774M(6121M) 758.210ms
[50.877s][info][gc,metaspace] GC(91) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[50.878s][info][gc          ] GC(91) Pause Young (System.gc()) 774M->774M(6119M) 0.757ms
